"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\s' is equivalent to just 's', so the sequence is not a character class when it is used in a [[""regular expression""|""relative:///mode/htmlmixed/htmlmixed.js:30:52:30:54""]].
The escape sequence '\s' is equivalent to just 's', so the sequence is not a character class when it is used in a [[""regular expression""|""relative:///mode/htmlmixed/htmlmixed.js:53:23:53:73""]].","/mode/htmlmixed/htmlmixed.js","53","51","53","52"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\s' is equivalent to just 's', so the sequence is not a character class when it is used in a [[""regular expression""|""relative:///mode/htmlmixed/htmlmixed.js:30:52:30:54""]].
The escape sequence '\s' is equivalent to just 's', so the sequence is not a character class when it is used in a [[""regular expression""|""relative:///mode/htmlmixed/htmlmixed.js:53:23:53:73""]].","/mode/htmlmixed/htmlmixed.js","53","69","53","70"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\.' is equivalent to just '.', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///mode/julia/julia.js:17:23:17:60""]].","/mode/julia/julia.js","31","27","31","28"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///mode/troff/troff.js:39:24:39:27""]].","/mode/troff/troff.js","39","25","39","26"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\(' is equivalent to just '(', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///mode/troff/troff.js:39:46:39:50""]].","/mode/troff/troff.js","39","48","39","49"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that overlaps with a-f in the same character class, and is equivalent to [A-Z\[\\\]^_`a-f].","/mode/css/css.js","231","39","231","41"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that overlaps with a-f in the same character class, and is equivalent to [A-Z\[\\\]^_`a-f].","/mode/css/css.js","231","56","231","58"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that overlaps with a-f in the same character class, and is equivalent to [A-Z\[\\\]^_`a-f].","/mode/css/css.js","231","71","231","73"
"Overly permissive regular expression range","Overly permissive regular expression ranges match a wider range of characters than intended. This may allow an attacker to bypass a filter or sanitizer.","warning","Suspicious character range that overlaps with \w in the same character class, and is equivalent to [&'()*+,\-.\/0-9:;<=>?@A-Z\[\\\]^_].","/test/mode_test.js","31","23","31","25"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This does not escape backslash characters in the input.","/keymap/vim.js","5109","28","5109","44"
"Incomplete string escaping or encoding","A string transformer that does not replace or escape all occurrences of a meta-character may be ineffective.","warning","This replaces only the first occurrence of /[<&]/.","/test/index.html","173","16","173","26"
"Bad HTML filtering regexp","Matching HTML tags using regular expressions is hard to do right, and can easily lead to security issues.","warning","This regular expression only parses --> and not --!> as a HTML comment end tag.","/mode/xml/xml.js","82","44","82","46"
"Prototype-polluting assignment","Modifying an object obtained via a user-controlled property name may lead to accidental mutation of the built-in Object prototype, and possibly escalate to remote code execution or cross-site scripting.","warning","This assignment may alter Object.prototype if a malicious '__proto__' string is injected from [[""library input""|""relative:///lib/codemirror.js:8637:42:8637:45""]].","/lib/codemirror.js","8639","7","8639","19"
"Unvalidated dynamic method call","Calling a method with a user-controlled name may dispatch to an unexpected target, which could cause an exception.","warning","Invocation of method with [[""user-controlled""|""relative:///addon/tern/worker.js:8:27:8:27""]] name may dispatch to unexpected target and cause an exception.","/addon/tern/worker.js","20","12","20","12"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///index.html:66:55:66:92""]] is reinterpreted as HTML without escaping meta-characters.","/index.html","66","55","66","92"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '!.!' and containing many repetitions of '.!'.","/mode/clojure/clojure.js","166","117","166","139"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '!' and containing many repetitions of '!'.","/mode/clojure/clojure.js","166","180","166","202"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings containing many repetitions of '\n'.","/mode/erlang/erlang.js","342","28","342","34"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '/*' and containing many repetitions of '*//*'.","/mode/javascript/javascript.js","129","55","129","57"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with 'a\t-=' and containing many repetitions of '=\t-='.","/mode/markdown/markdown.js","549","114","549","118"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '\t""' and containing many repetitions of '\\\\'.","/mode/markdown/markdown.js","738","32","738","51"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '\t'' and containing many repetitions of '\\\\'.","/mode/markdown/markdown.js","738","55","738","74"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '\t(' and containing many repetitions of '\\\\'.","/mode/markdown/markdown.js","738","79","738","98"
"Inefficient regular expression","A regular expression that requires exponential time to match certain inputs can be a performance bottleneck, and may be vulnerable to denial-of-service attacks.","error","This part of the regular expression may cause exponential backtracking on strings starting with '#' and containing many repetitions of '#'.","/mode/python/python.js","285","47","285","48"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///keymap/vim.js:900:28:900:30""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:37:5375:40""]] may run slow on strings starting with '<0-' and with many repetitions of '<0-'.
This [[""regular expression""|""relative:///keymap/vim.js:900:28:900:30""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:43:5375:46""]] may run slow on strings starting with '<0-' and with many repetitions of '<0-'.
This [[""regular expression""|""relative:///keymap/vim.js:900:28:900:30""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:49:5375:53""]] may run slow on strings starting with '<0-' and with many repetitions of '<0-'.","/keymap/vim.js","900","21","900","52"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:28:851:29""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:32:851:34""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:25:867:26""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:29:867:31""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:996:26:996:27""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:37:5375:40""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:43:5375:46""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:946:37:946:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:49:5375:53""]] may run slow on strings with many repetitions of '0'.","/keymap/vim.js","946","29","946","52"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:28:851:29""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:32:851:34""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:25:867:26""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:29:867:31""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:996:26:996:27""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:37:5375:40""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:43:5375:46""]] may run slow on strings with many repetitions of '0'.
This [[""regular expression""|""relative:///keymap/vim.js:955:37:955:38""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:49:5375:53""]] may run slow on strings with many repetitions of '0'.","/keymap/vim.js","955","29","955","52"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:28:851:29""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:851:32:851:34""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:25:867:26""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:867:29:867:31""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:996:26:996:27""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:37:5375:40""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:43:5375:46""]] may run slow on strings starting with '<' and with many repetitions of '<'.
This [[""regular expression""|""relative:///keymap/vim.js:2973:25:2973:29""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:49:5375:53""]] may run slow on strings starting with '<' and with many repetitions of '<'.","/keymap/vim.js","2973","19","2973","44"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match may be vulnerable to denial-of-service attacks.","warning","This [[""regular expression""|""relative:///keymap/vim.js:3037:30:3037:32""]] that depends on [[""library input""|""relative:///keymap/vim.js:996:30:996:34""]] may run slow on strings with many repetitions of '\t'.
This [[""regular expression""|""relative:///keymap/vim.js:3037:30:3037:32""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:37:5375:40""]] may run slow on strings with many repetitions of '\t'.
This [[""regular expression""|""relative:///keymap/vim.js:3037:30:3037:32""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:43:5375:46""]] may run slow on strings with many repetitions of '\t'.
This [[""regular expression""|""relative:///keymap/vim.js:3037:30:3037:32""]] that depends on [[""library input""|""relative:///keymap/vim.js:5375:49:5375:53""]] may run slow on strings with many repetitions of '\t'.","/keymap/vim.js","3037","14","3037","40"
